	Shamrep1	Shamrep2	Shamrep3	ShamM1	ShamM2	MCAOrep1	MCAOrep2	MCAOrep3	MCAOrep4	MCAOrep5	D1M1	D1M2
Atxn7	23.523232323232317	23.52323232323232	23.52323232323232	23.52323232323232	23.523232323232314	24.519480519480517	24.519480519480513	24.519480519480524	24.519480519480517	24.519480519480517	24.519480519480524	24.519480519480513
Atxn7l1	17.41212121212119	17.412121212121185	17.4121212121212	17.412121212121257	17.412121212121264	22.23232323232323	22.232323232323218	22.232323232323225	22.23232323232323	22.232323232323242	22.232323232323186	22.232323232323257
Atxn7l2	25.183838383838378	25.183838383838378	25.183838383838378	25.183838383838385	25.18383838383838	24.67243867243867	24.67243867243867	24.67243867243867	24.67243867243867	24.67243867243867	24.67243867243866	24.67243867243866
Atxn7l3	24.04242424242424	24.042424242424243	24.04242424242424	24.04242424242423	24.04242424242422	24.318903318903317	24.31890331890332	24.31890331890332	24.318903318903313	24.318903318903317	24.318903318903327	24.31890331890332
Atxn7l3b	15.862626262626238	15.862626262626232	15.862626262626241	15.862626262626312	15.862626262626318	19.060606060606062	19.060606060606055	19.060606060606045	19.060606060606066	19.060606060606073	19.060606060606002	19.060606060606055
AU019823	22.969696969696972	22.969696969696972	22.969696969696972	22.969696969696958	22.969696969696958	23.101010101010093	23.101010101010093	23.101010101010104	23.1010101010101	23.101010101010097	23.10101010101011	23.101010101010097
AU021092	12.844444444444438	12.844444444444427	12.844444444444456	12.844444444444495	12.844444444444512	16.427128427128412	16.42712842712839	16.42712842712842	16.42712842712843	16.427128427128444	16.427128427128388	16.42712842712848
AU022252	21.559595959595974	21.559595959595974	21.55959595959597	21.55959595959593	21.559595959595935	20.80086580086579	20.800865800865793	20.8008658008658	20.800865800865797	20.800865800865793	20.80086580086584	20.800865800865786
AU040320	21.991919191919177	21.991919191919173	21.991919191919184	21.991919191919223	21.991919191919212	22.523809523809522	22.523809523809515	22.523809523809526	22.523809523809526	22.523809523809526	22.523809523809483	22.52380952380954
AU041133	20.909090909090878	20.90909090909087	20.909090909090892	20.909090909090988	20.909090909090985	20.935064935064943	20.93506493506493	20.93506493506493	20.935064935064943	20.935064935064954	20.935064935064833	20.935064935064972
Auh	23.08484848484846	23.084848484848457	23.084848484848468	23.08484848484853	23.08484848484853	23.38528138528139	23.38528138528138	23.38528138528138	23.385281385281388	23.385281385281395	23.38528138528134	23.38528138528141
Aup1	2.147474747474755	2.147474747474757	2.147474747474752	2.1474747474747247	2.1474747474747278	1.554112554112554	1.554112554112557	1.5541125541125558	1.5541125541125536	1.5541125541125496	1.5541125541125764	1.5541125541125445
Aurka	21.82020202020203	21.820202020202036	21.820202020202018	21.82020202020197	21.820202020201965	22.532467532467532	22.532467532467543	22.532467532467535	22.532467532467535	22.53246753246752	22.532467532467564	22.532467532467503
Aurkaip1	17.67676767676765	17.676767676767643	17.676767676767657	17.67676767676774	17.67676767676773	17.32178932178933	17.321789321789318	17.32178932178932	17.321789321789336	17.321789321789343	17.32178932178925	17.321789321789314
Aurkb	23.921212121212115	23.92121212121212	23.92121212121212	23.921212121212125	23.921212121212115	23.823953823953826	23.823953823953826	23.82395382395383	23.823953823953822	23.82395382395382	23.823953823953815	23.82395382395384
Auts2	11.880808080808066	11.880808080808064	11.880808080808077	11.88080808080814	11.880808080808132	12.317460317460316	12.317460317460306	12.317460317460323	12.317460317460316	12.31746031746033	12.317460317460272	12.317460317460347
Aven	22.482828282828283	22.482828282828287	22.482828282828283	22.482828282828265	22.48282828282826	23.2049062049062	23.2049062049062	23.204906204906205	23.2049062049062	23.204906204906194	23.20490620490621	23.204906204906177
Avil	17.54949494949494	17.549494949494935	17.54949494949494	17.549494949494964	17.549494949494964	15.575757575757581	15.57575757575758	15.575757575757576	15.575757575757565	15.575757575757573	15.575757575757562	15.575757575757532
Avl9	12.292929292929337	12.292929292929347	12.292929292929323	12.29292929292917	12.29292929292918	14.054834054834043	14.054834054834057	14.05483405483406	14.054834054834055	14.054834054834032	14.054834054834187	14.054834054834007
Avpi1	23.14545454545455	23.145454545454555	23.145454545454548	23.14545454545452	23.145454545454523	21.828282828282823	21.828282828282823	21.828282828282827	21.82828282828283	21.828282828282823	21.828282828282852	21.828282828282802
Avpr1a	13.151515151515113	13.151515151515106	13.15151515151512	13.151515151515255	13.151515151515223	12.145743145743154	12.145743145743145	12.145743145743143	12.145743145743154	12.145743145743165	12.145743145743035	12.145743145743172
Avpr2	20.59191919191916	20.591919191919153	20.591919191919168	20.591919191919263	20.591919191919246	18.17604617604619	18.17604617604618	18.176046176046178	18.176046176046178	18.17604617604619	18.17604617604609	18.176046176046167
AW146154	19.464646464646467	19.46464646464647	19.464646464646474	19.46464646464645	19.464646464646453	15.803751803751798	15.8037518037518	15.803751803751807	15.80375180375179	15.803751803751801	15.803751803751801	15.803751803751862
AW209491	24.054545454545455	24.05454545454546	24.054545454545455	24.05454545454544	24.05454545454544	23.14285714285714	23.14285714285714	23.142857142857142	23.14285714285713	23.142857142857135	23.142857142857157	23.142857142857153
AW549877	13.868686868686908	13.86868686868692	13.868686868686892	13.868686868686751	13.86868686868675	16.975468975468964	16.97546897546898	16.97546897546898	16.975468975468967	16.975468975468946	16.975468975469084	16.975468975468917
AW554918	17.090909090909122	17.09090909090913	17.090909090909104	17.090909090908994	17.090909090908994	17.86435786435786	17.864357864357878	17.864357864357864	17.864357864357856	17.864357864357842	17.864357864357952	17.864357864357828
Awat1	5.496969696969691	5.496969696969688	5.496969696969695	5.49696969696971	5.49696969696972	4.774891774891774	4.774891774891773	4.7748917748917705	4.7748917748917705	4.774891774891779	4.77489177489176	4.774891774891804
Awat2	5.672727272727263	5.672727272727263	5.672727272727268	5.672727272727293	5.672727272727295	5.66810966810967	5.668109668109667	5.6681096681096665	5.668109668109666	5.668109668109672	5.668109668109638	5.66810966810969
Axin1	21.222222222222197	21.222222222222193	21.222222222222204	21.222222222222282	21.22222222222227	22.77056277056277	22.770562770562762	22.770562770562766	22.770562770562773	22.770562770562783	22.770562770562698	22.770562770562808
Axin2	17.39595959595956	17.39595959595955	17.39595959595957	17.39595959595968	17.395959595959667	14.842712842712853	14.842712842712842	14.84271284271284	14.842712842712842	14.842712842712855	14.842712842712732	14.842712842712857
Axl	23.20404040404038	23.204040404040377	23.204040404040384	23.20404040404043	23.204040404040427	18.548340548340544	18.548340548340548	18.548340548340537	18.548340548340533	18.548340548340548	18.548340548340505	18.54834054834054
Azi2	15.488888888888873	15.48888888888887	15.488888888888885	15.488888888888948	15.48888888888894	18.999999999999993	18.999999999999982	19.0	18.999999999999993	19.000000000000007	18.99999999999995	19.000000000000025
Azin1	18.62626262626259	18.626262626262587	18.6262626262626	18.626262626262715	18.62626262626269	17.927849927849934	17.927849927849927	17.927849927849923	17.92784992784993	17.92784992784994	17.92784992784984	17.92784992784996
B230118H07Rik	23.995959595959587	23.995959595959583	23.99595959595959	23.99595959595961	23.99595959595961	24.464646464646457	24.464646464646457	24.464646464646457	24.464646464646464	24.464646464646464	24.464646464646435	24.46464646464647
B230217C12Rik	15.121212121212123	15.121212121212125	15.12121212121212	15.1212121212121	15.121212121212128	17.718614718614717	17.71861471861472	17.718614718614695	17.7186147186147	17.71861471861471	17.718614718614752	17.718614718614752
B230219D22Rik	11.73333333333338	11.733333333333395	11.733333333333363	11.733333333333196	11.733333333333201	12.45310245310244	12.45310245310246	12.453102453102456	12.453102453102442	12.453102453102419	12.453102453102606	12.453102453102405
B2m	7.520026268359459e-16	8.136937304503711e-16	5.490399801466594e-16	-1.6052273849346751e-15	-5.391195302684171e-16	0.1428571428571425	0.14285714285714263	0.14285714285714254	0.14285714285714293	0.14285714285714293	0.1428571428571455	0.1428571428571408
B3galnt1	19.971717171717177	19.971717171717177	19.971717171717163	19.97171717171715	19.97171717171716	20.542568542568546	20.542568542568553	20.542568542568528	20.542568542568556	20.542568542568546	20.542568542568564	20.54256854256853
B3galnt2	24.32727272727272	24.32727272727272	24.32727272727272	24.327272727272728	24.327272727272728	24.91341991341991	24.91341991341991	24.913419913419908	24.91341991341991	24.91341991341991	24.913419913419904	24.913419913419915
B3galt1	6.040404040404043	6.0404040404040416	6.040404040404049	6.040404040404042	6.040404040404047	5.633477633477628	5.6334776334776215	5.633477633477637	5.633477633477635	5.633477633477634	5.63347763347764	5.633477633477616
B3galt2	11.632323232323271	11.632323232323284	11.632323232323252	11.632323232323111	11.632323232323106	8.88888888888888	8.888888888888903	8.888888888888893	8.888888888888877	8.888888888888859	8.888888888889005	8.88888888888883
B3galt4	24.583838383838383	24.583838383838383	24.58383838383838	24.583838383838373	24.58383838383837	23.51370851370851	23.513708513708515	23.513708513708515	23.51370851370851	23.513708513708508	23.513708513708522	23.513708513708508
B3galt5	18.51919191919187	18.51919191919186	18.519191919191886	18.519191919192043	18.51919191919204	21.297258297258303	21.297258297258285	21.29725829725829	21.297258297258303	21.29725829725832	21.297258297258164	21.29725829725836
B3galt6	24.274747474747468	24.274747474747468	24.27474747474747	24.274747474747482	24.274747474747485	24.600288600288597	24.600288600288593	24.600288600288593	24.600288600288593	24.6002886002886	24.600288600288586	24.600288600288604
B3gat2	23.29090909090907	23.290909090909068	23.290909090909075	23.29090909090914	23.29090909090912	22.535353535353536	22.535353535353533	22.535353535353533	22.535353535353533	22.53535353535354	22.535353535353487	22.535353535353515
B3gat3	21.301010101010082	21.30101010101008	21.30101010101009	21.301010101010128	21.301010101010114	20.916305916305912	20.916305916305905	20.916305916305916	20.916305916305912	20.916305916305912	20.916305916305873	20.9163059163059
B3gnt1	16.496969696969735	16.496969696969746	16.496969696969714	16.496969696969558	16.496969696969586	13.927849927849929	13.927849927849948	13.92784992784992	13.92784992784993	13.927849927849905	13.927849927850051	13.927849927849874
B3gnt2	22.123232323232298	22.123232323232294	22.12323232323231	22.12323232323237	22.12323232323236	22.906204906204906	22.9062049062049	22.906204906204902	22.906204906204906	22.906204906204913	22.906204906204852	22.90620490620491
B3gnt3	19.917171717171723	19.917171717171723	19.91717171717173	19.91717171717169	19.917171717171726	19.49062049062048	19.49062049062048	19.490620490620476	19.490620490620476	19.49062049062049	19.490620490620515	19.49062049062053
B3gnt5	13.943434343434395	13.943434343434408	13.943434343434369	13.94343434343418	13.943434343434197	11.38239538239537	11.382395382395394	11.382395382395377	11.382395382395377	11.382395382395345	11.382395382395536	11.38239538239532
B3gnt6	11.323232323232345	11.32323232323235	11.323232323232334	11.323232323232274	11.32323232323226	9.766233766233762	9.766233766233771	9.766233766233782	9.766233766233775	9.766233766233757	9.766233766233807	9.766233766233714
B3gnt7	16.070707070707076	16.07070707070708	16.070707070707073	16.070707070707048	16.07070707070706	20.209235209235207	20.209235209235207	20.2092352092352	20.209235209235203	20.2092352092352	20.209235209235246	20.209235209235207
B3gnt8	19.549494949494953	19.549494949494953	19.549494949494953	19.549494949494925	19.54949494949493	15.750360750360748	15.750360750360748	15.75036075036075	15.750360750360748	15.750360750360745	15.750360750360782	15.75036075036072
B3gntl1	24.95555555555555	24.95555555555555	24.95555555555555	24.95555555555556	24.955555555555552	23.2005772005772	23.2005772005772	23.200577200577197	23.200577200577197	23.200577200577197	23.20057720057719	23.200577200577186
B430306N03Rik	15.961616161616128	15.961616161616119	15.961616161616142	15.961616161616242	15.96161616161625	14.287157287157285	14.287157287157273	14.287157287157271	14.287157287157289	14.287157287157314	14.287157287157196	14.28715728715736
B4galnt1	12.921212121212086	12.92121212121208	12.9212121212121	12.92121212121224	12.921212121212236	10.708513708513713	10.7085137085137	10.708513708513701	10.708513708513706	10.708513708513731	10.708513708513618	10.708513708513784
B4galnt2	13.913131313131329	13.913131313131334	13.913131313131315	13.913131313131265	13.91313131313127	13.62626262626262	13.626262626262635	13.626262626262612	13.626262626262616	13.626262626262616	13.626262626262672	13.62626262626262
B4galnt4	11.903030303030295	11.903030303030292	11.903030303030308	11.903030303030324	11.903030303030308	8.590187590187597	8.590187590187583	8.590187590187615	8.590187590187604	8.590187590187591	8.590187590187547	8.590187590187563
B4galt1	10.763636363636397	10.763636363636406	10.763636363636385	10.763636363636273	10.763636363636259	6.4718614718614695	6.4718614718614855	6.471861471861486	6.4718614718614695	6.471861471861448	6.471861471861565	6.471861471861427
B4galt2	14.303030303030306	14.303030303030306	14.303030303030306	14.303030303030306	14.303030303030292	15.694083694083687	15.694083694083684	15.6940836940837	15.694083694083702	15.694083694083693	15.69408369408369	15.694083694083663
B4galt3	12.13939393939397	12.139393939393983	12.139393939393962	12.139393939393859	12.139393939393855	12.911976911976904	12.911976911976918	12.911976911976922	12.911976911976907	12.911976911976893	12.911976911977	12.9119769119769
B4galt4	21.155555555555573	21.155555555555573	21.155555555555573	21.155555555555523	21.155555555555523	23.174603174603174	23.174603174603174	23.17460317460318	23.17460317460317	23.174603174603163	23.17460317460321	23.174603174603153
B4galt5	24.060606060606045	24.060606060606037	24.060606060606045	24.06060606060609	24.06060606060608	19.62481962481963	19.62481962481963	19.62481962481963	19.624819624819636	19.62481962481964	19.62481962481957	19.62481962481962
B4galt6	15.597979797979834	15.597979797979844	15.597979797979818	15.597979797979681	15.597979797979686	15.086580086580081	15.0865800865801	15.086580086580092	15.086580086580085	15.086580086580058	15.086580086580197	15.086580086580021
B4galt7	24.767676767676754	24.76767676767675	24.767676767676754	24.76767676767679	24.767676767676775	22.769119769119772	22.769119769119772	22.769119769119772	22.769119769119765	22.769119769119765	22.769119769119733	22.769119769119744
B630005N14Rik	19.830303030303025	19.83030303030302	19.830303030303025	19.830303030303018	19.83030303030303	22.89754689754689	22.89754689754689	22.897546897546885	22.8975468975469	22.8975468975469	22.8975468975469	22.897546897546896
B930041F14Rik	21.10909090909088	21.109090909090874	21.10909090909089	21.10909090909099	21.10909090909098	21.562770562770567	21.562770562770552	21.562770562770556	21.562770562770563	21.562770562770574	21.56277056277047	21.56277056277061
B9d1	17.74141414141411	17.7414141414141	17.741414141414126	17.74141414141424	17.74141414141424	22.59307359307359	22.593073593073576	22.59307359307358	22.593073593073598	22.59307359307362	22.593073593073495	22.593073593073655
B9d2	20.947474747474722	20.94747474747472	20.947474747474732	20.94747474747482	20.94747474747483	23.65079365079365	23.650793650793638	23.650793650793638	23.650793650793652	23.650793650793666	23.65079365079358	23.65079365079367
Bace1	23.226262626262614	23.226262626262614	23.22626262626262	23.226262626262635	23.226262626262635	24.05194805194805	24.051948051948045	24.05194805194805	24.051948051948045	24.051948051948045	24.05194805194803	24.05194805194805
Bace2	11.559595959595942	11.559595959595937	11.55959595959595	11.55959595959601	11.559595959596017	13.093795093795094	13.093795093795089	13.093795093795082	13.093795093795089	13.093795093795109	13.093795093795022	13.093795093795169
Bach1	10.212121212121254	10.212121212121264	10.21212121212124	10.212121212121104	10.212121212121119	11.353535353535342	11.353535353535358	11.353535353535356	11.353535353535346	11.353535353535335	11.35353535353547	11.35353535353532
Bach2	23.630303030303022	23.630303030303022	23.630303030303025	23.63030303030304	23.63030303030304	24.500721500721493	24.50072150072149	24.500721500721497	24.500721500721497	24.500721500721497	24.50072150072149	24.500721500721493
Bad	21.082828282828267	21.082828282828267	21.08282828282827	21.082828282828284	21.08282828282828	20.375180375180378	20.375180375180374	20.37518037518037	20.375180375180367	20.375180375180367	20.375180375180356	20.375180375180342
Bag1	11.626262626262594	11.626262626262587	11.626262626262601	11.626262626262687	11.626262626262697	7.082251082251089	7.08225108225108	7.082251082251073	7.082251082251085	7.0822510822511004	7.082251082251034	7.082251082251112
Bag2	19.462626262626245	19.46262626262624	19.46262626262625	19.46262626262632	19.462626262626323	22.685425685425685	22.685425685425674	22.685425685425674	22.685425685425685	22.685425685425695	22.685425685425635	22.685425685425727
Bag3	24.503030303030297	24.503030303030297	24.5030303030303	24.5030303030303	24.5030303030303	24.25396825396825	24.25396825396825	24.25396825396825	24.253968253968246	24.253968253968246	24.253968253968246	24.253968253968257
Bag4	23.12323232323233	23.123232323232333	23.123232323232322	23.123232323232294	23.123232323232287	22.37229437229437	22.372294372294377	22.37229437229437	22.372294372294366	22.372294372294363	22.372294372294398	22.372294372294363
Bag5	24.757575757575747	24.757575757575747	24.75757575757575	24.75757575757577	24.757575757575765	24.58441558441558	24.58441558441558	24.58441558441558	24.58441558441558	24.58441558441558	24.584415584415567	24.584415584415574
Bag6	12.51313131313136	12.513131313131378	12.513131313131343	12.513131313131169	12.513131313131172	10.50216450216449	10.502164502164517	10.502164502164511	10.50216450216449	10.502164502164472	10.50216450216465	10.502164502164472
Bahcc1	23.129292929292905	23.1292929292929	23.129292929292912	23.129292929292983	23.129292929292973	21.97546897546898	21.975468975468974	21.97546897546897	21.975468975468974	21.97546897546898	21.975468975468907	21.975468975468992
Bahd1	24.252525252525245	24.252525252525242	24.252525252525245	24.252525252525263	24.25252525252527	24.974025974025967	24.974025974025963	24.974025974025963	24.974025974025967	24.97402597402597	24.974025974025956	24.974025974025974
Bai1	14.220202020202024	14.220202020202024	14.220202020202018	14.22020202020202	14.220202020202008	12.473304473304474	12.473304473304472	12.473304473304477	12.473304473304482	12.473304473304466	12.473304473304488	12.473304473304422
Baiap2	24.844444444444434	24.84444444444443	24.844444444444434	24.844444444444456	24.844444444444445	23.34632034632035	23.34632034632035	23.346320346320347	23.346320346320343	23.346320346320343	23.346320346320322	23.34632034632035
Baiap2l1	18.84646464646466	18.846464646464668	18.84646464646465	18.846464646464593	18.846464646464607	17.860028860028855	17.86002886002886	17.860028860028848	17.860028860028848	17.86002886002884	17.860028860028923	17.860028860028848
Baiap2l2	11.89292929292926	11.892929292929253	11.89292929292927	11.892929292929388	11.89292929292938	13.240981240981245	13.240981240981235	13.240981240981231	13.240981240981242	13.24098124098126	13.240981240981148	13.240981240981288
Baiap3	22.179797979797957	22.179797979797957	22.17979797979796	22.179797979798018	22.179797979798	18.072150072150084	18.072150072150087	18.072150072150077	18.072150072150066	18.072150072150073	18.072150072150016	18.07215007215004
Bak1	22.898989898989885	22.898989898989882	22.898989898989885	22.898989898989925	22.898989898989928	23.48196248196248	23.481962481962476	23.481962481962473	23.48196248196248	23.481962481962487	23.481962481962455	23.4819624819625
Bambi	22.61414141414141	22.614141414141407	22.61414141414141	22.614141414141415	22.61414141414141	21.21067821067821	21.21067821067821	21.21067821067821	21.210678210678207	21.210678210678207	21.21067821067821	21.21067821067818
Banf1	22.347474747474728	22.34747474747472	22.34747474747473	22.347474747474788	22.347474747474795	14.620490620490624	14.620490620490619	14.620490620490614	14.620490620490624	14.620490620490635	14.620490620490576	14.620490620490617
Bank1	9.709090909090953	9.709090909090962	9.709090909090934	9.70909090909078	9.709090909090788	13.60317460317459	13.6031746031746	13.603174603174608	13.603174603174612	13.603174603174573	13.603174603174715	13.603174603174509
Banp	22.535353535353526	22.535353535353526	22.535353535353533	22.535353535353533	22.53535353535354	22.647907647907644	22.647907647907637	22.647907647907648	22.647907647907648	22.647907647907644	22.647907647907637	22.64790764790765
Bap1	14.15151515151517	14.151515151515174	14.151515151515163	14.151515151515113	14.151515151515119	14.350649350649347	14.350649350649356	14.35064935064935	14.350649350649352	14.350649350649347	14.350649350649388	14.350649350649368
Bard1	5.30101010101011	5.301010101010105	5.301010101010119	5.301010101010097	5.301010101010126	11.682539682539666	11.682539682539657	11.682539682539678	11.682539682539685	11.68253968253969	11.6825396825397	11.682539682539696
Basp1	13.674747474747456	13.674747474747452	13.674747474747463	13.67474747474753	13.674747474747502	10.594516594516602	10.594516594516596	10.594516594516602	10.5945165945166	10.594516594516595	10.594516594516511	10.594516594516575
Batf	22.12929292929291	22.129292929292905	22.129292929292912	22.129292929292973	22.12929292929296	22.391053391053394	22.391053391053386	22.39105339105339	22.391053391053386	22.39105339105339	22.39105339105334	22.391053391053372
Batf2	22.034343434343434	22.03434343434343	22.034343434343434	22.034343434343437	22.034343434343434	21.636363636363633	21.636363636363633	21.636363636363637	21.63636363636364	21.63636363636364	21.636363636363615	21.636363636363647
Batf3	16.995959595959633	16.99595959595964	16.995959595959622	16.99595959595949	16.9959595959595	16.46176046176045	16.46176046176046	16.461760461760466	16.461760461760456	16.461760461760434	16.461760461760562	16.461760461760413
Bax	10.96969696969698	10.969696969696981	10.969696969696978	10.969696969696948	10.969696969696942	5.682539682539688	5.682539682539692	5.682539682539694	5.682539682539684	5.682539682539676	5.682539682539704	5.68253968253965
Baz1a	17.30303030303027	17.303030303030262	17.303030303030287	17.30303030303038	17.303030303030386	17.041847041847046	17.04184704184703	17.04184704184704	17.04184704184704	17.04184704184706	17.041847041846964	17.041847041847095
Baz1b	18.668686868686873	18.668686868686876	18.668686868686873	18.66868686868686	18.668686868686862	17.578643578643568	17.57864357864357	17.578643578643575	17.578643578643568	17.578643578643575	17.57864357864359	17.578643578643582
Baz2a	17.995959595959604	17.995959595959604	17.99595959595961	17.995959595959594	17.995959595959597	21.197691197691185	21.197691197691178	21.1976911976912	21.19769119769119	21.197691197691192	21.197691197691213	21.197691197691213
Baz2b	17.86666666666664	17.86666666666663	17.866666666666653	17.866666666666745	17.86666666666674	22.395382395382395	22.39538239538238	22.395382395382395	22.3953823953824	22.395382395382413	22.395382395382317	22.39538239538245
Bbc3	18.0666666666667	18.066666666666706	18.066666666666688	18.066666666666574	18.066666666666592	15.360750360750346	15.360750360750359	15.360750360750357	15.360750360750359	15.360750360750346	15.360750360750451	15.360750360750346
Bbip1	18.929292929292913	18.92929292929291	18.929292929292913	18.92929292929295	18.929292929292952	20.66810966810967	20.668109668109665	20.668109668109658	20.668109668109665	20.66810966810967	20.668109668109633	20.668109668109647
Bbs1	17.6484848484848	17.648484848484788	17.648484848484813	17.648484848484987	17.64848484848497	20.699855699855704	20.699855699855686	20.69985569985569	20.699855699855704	20.699855699855725	20.699855699855554	20.69985569985578
Bbs10	20.51717171717169	20.51717171717168	20.5171717171717	20.517171717171788	20.517171717171788	21.391053391053397	21.391053391053386	21.39105339105338	21.39105339105339	21.391053391053404	21.391053391053322	21.391053391053426
Bbs12	22.5171717171717	22.517171717171696	22.517171717171706	22.517171717171767	22.51717171717176	23.404040404040405	23.404040404040398	23.4040404040404	23.40404040404041	23.404040404040416	23.404040404040348	23.40404040404043
Bbs2	24.915151515151504	24.915151515151504	24.915151515151507	24.915151515151525	24.915151515151518	23.474747474747474	23.47474747474747	23.474747474747474	23.474747474747474	23.474747474747474	23.474747474747453	23.474747474747467
Bbs4	23.949494949494948	23.949494949494948	23.949494949494945	23.949494949494948	23.949494949494937	23.11976911976912	23.11976911976912	23.11976911976912	23.119769119769124	23.119769119769117	23.119769119769117	23.119769119769114
Bbs5	19.67878787878787	19.67878787878787	19.678787878787865	19.6787878787879	19.678787878787887	18.747474747474747	18.74747474747475	18.747474747474744	18.747474747474755	18.747474747474755	18.747474747474694	18.74747474747478
Bbs7	22.389898989898974	22.38989898989897	22.38989898989898	22.38989898989902	22.38989898989903	24.64790764790764	24.647907647907637	24.647907647907633	24.647907647907644	24.64790764790765	24.64790764790761	24.647907647907665
Bbs9	23.03434343434343	23.034343434343434	23.034343434343434	23.034343434343413	23.034343434343416	23.50072150072149	23.50072150072149	23.500721500721493	23.50072150072149	23.500721500721482	23.500721500721504	23.50072150072148
Bbx	22.717171717171706	22.717171717171702	22.71717171717171	22.71717171717175	22.717171717171755	24.52669552669552	24.526695526695512	24.526695526695516	24.526695526695523	24.52669552669553	24.526695526695487	24.526695526695537
BC003331	16.86666666666669	16.866666666666692	16.866666666666678	16.86666666666659	16.866666666666607	16.015873015873016	16.015873015873023	16.015873015873016	16.015873015873016	16.015873015873005	16.015873015873083	16.01587301587299
BC003965	25.16565656565656	25.16565656565656	25.16565656565656	25.16565656565657	25.165656565656565	24.29581529581529	24.29581529581529	24.29581529581529	24.295815295815288	24.295815295815288	24.29581529581528	24.295815295815274
BC004004	9.571717171717186	9.57171717171719	9.571717171717175	9.571717171717118	9.571717171717129	7.213564213564217	7.213564213564225	7.213564213564214	7.213564213564215	7.213564213564207	7.213564213564261	7.213564213564188
BC005537	12.68080808080813	12.680808080808145	12.680808080808104	12.680808080807925	12.680808080807934	8.6103896103896	8.610389610389632	8.61038961038961	8.610389610389603	8.610389610389582	8.610389610389761	8.610389610389563
BC005561	22.628282828282835	22.62828282828284	22.62828282828283	22.6282828282828	22.628282828282796	22.359307359307355	22.359307359307362	22.359307359307355	22.35930735930735	22.35930735930735	22.359307359307376	22.35930735930735
BC005624	14.717171717171714	14.717171717171713	14.717171717171716	14.717171717171738	14.717171717171738	16.61760461760462	16.617604617604616	16.617604617604616	16.61760461760461	16.617604617604616	16.61760461760462	16.617604617604616
BC005764	23.25656565656566	23.256565656565662	23.256565656565655	23.256565656565634	23.25656565656563	21.663780663780663	21.66378066378067	21.663780663780667	21.663780663780663	21.66378066378066	21.66378066378067	21.663780663780678
BC017158	24.898989898989896	24.898989898989896	24.898989898989896	24.898989898989893	24.898989898989896	24.979797979797972	24.979797979797972	24.979797979797972	24.979797979797972	24.979797979797972	24.979797979797976	24.979797979797976
BC017643	14.622222222222197	14.622222222222192	14.62222222222221	14.622222222222293	14.622222222222286	15.561327561327571	15.561327561327559	15.561327561327566	15.56132756132757	15.561327561327577	15.561327561327477	15.561327561327587
BC018242	18.208080808080812	18.208080808080812	18.20808080808081	18.20808080808078	18.20808080808079	16.988455988455986	16.988455988455993	16.98845598845598	16.988455988455982	16.988455988455986	16.988455988456	16.988455988455993
BC018507	24.11717171717171	24.11717171717171	24.11717171717171	24.11717171717171	24.11717171717171	24.829725829725824	24.829725829725824	24.829725829725824	24.829725829725824	24.829725829725824	24.829725829725824	24.82972582972582
BC021614	20.921212121212132	20.921212121212132	20.92121212121213	20.92121212121209	20.921212121212093	19.42712842712842	19.427128427128423	19.427128427128423	19.42712842712842	19.427128427128412	19.427128427128483	19.427128427128395
BC021785	18.65252525252525	18.652525252525244	18.652525252525255	18.652525252525262	18.65252525252528	17.93362193362193	17.933621933621918	17.93362193362192	17.933621933621932	17.933621933621936	17.933621933621918	17.93362193362194
BC022687	21.555555555555546	21.555555555555543	21.555555555555554	21.55555555555557	21.555555555555582	21.966810966810964	21.966810966810957	21.96681096681096	21.96681096681096	21.96681096681097	21.96681096681095	21.966810966810996
BC023829	17.034343434343473	17.034343434343484	17.034343434343448	17.03434343434331	17.03434343434332	13.724386724386719	13.724386724386743	13.724386724386722	13.72438672438673	13.724386724386704	13.72438672438684	13.724386724386681
BC024978	21.1292929292929	21.129292929292895	21.129292929292912	21.129292929292998	21.129292929292987	22.362193362193356	22.362193362193345	22.362193362193356	22.36219336219336	22.36219336219337	22.36219336219329	22.362193362193356
BC026585	24.044444444444434	24.044444444444434	24.044444444444437	24.044444444444466	24.044444444444462	24.375180375180367	24.375180375180367	24.375180375180367	24.375180375180367	24.37518037518037	24.375180375180346	24.37518037518039
BC027231	24.9070707070707	24.9070707070707	24.9070707070707	24.90707070707071	24.907070707070712	24.619047619047613	24.619047619047613	24.619047619047613	24.619047619047613	24.619047619047617	24.61904761904761	24.619047619047617
BC029214	23.53535353535353	23.535353535353526	23.53535353535353	23.53535353535354	23.53535353535355	23.711399711399704	23.7113997113997	23.7113997113997	23.71139971139971	23.71139971139971	23.711399711399704	23.71139971139971
BC030307	17.165656565656555	17.16565656565655	17.165656565656555	17.165656565656604	17.165656565656594	16.528138528138527	16.528138528138516	16.528138528138527	16.52813852813854	16.528138528138538	16.528138528138484	16.528138528138502
BC030336	22.30909090909091	22.309090909090905	22.309090909090905	22.309090909090894	22.3090909090909	22.375180375180374	22.37518037518037	22.37518037518037	22.37518037518037	22.37518037518037	22.37518037518038	22.37518037518037
BC030867	11.608080808080771	11.608080808080762	11.60808080808079	11.608080808080928	11.608080808080908	18.629148629148627	18.629148629148613	18.62914862914863	18.62914862914863	18.629148629148652	18.629148629148503	18.62914862914871
